GRVNumber|PurchaseOrderNumber|SiteCode|ItemCode|ReceivedQuantity|ActualReceiptDate|IBTSourceSite|SupplierCode|PurchaseOrderLineNumber|TotalCost|ReceiptCurrencyCode
GRV_CLOTH01_000584|PO_CLOTH01_20240624_DC_01_000938|DC_01|ITM_TOP_0014|182|2024-07-05 00:00:00||SUP_005|1|4742.92|USD
GRV_CLOTH01_000585|PO_CLOTH01_20240624_DC_01_000948|DC_01|ITM_BOT_0024|121|2024-07-05 00:00:00||SUP_005|1|4323.33|USD
GRV_CLOTH01_000586|PO_CLOTH01_20240624_DC_01_000958|DC_01|ITM_FOO_0034|45|2024-07-05 00:00:00||SUP_005|1|2547.45|USD
GRV_CLOTH01_000587|PO_CLOTH01_20240624_DC_01_000965|DC_01|ITM_OUT_0044|23|2024-07-05 00:00:00||SUP_005|1|2275.39|USD
GRV_CLOTH01_000588|PO_CLOTH01_20240617_DC_01_000861|DC_01|ITM_TOP_0015|26|2024-07-06 00:00:00||SUP_006|1|201.5|USD
GRV_CLOTH01_000589|PO_CLOTH01_20240617_DC_01_000889|DC_01|ITM_OUT_0045|4|2024-07-06 00:00:00||SUP_006|1|288.48|USD
GRV_CLOTH01_000590|PO_CLOTH01_20240617_DC_01_000856|DC_01|ITM_BAS_0010|204|2024-07-07 00:00:00||SUP_001|1|1554.48|USD
GRV_CLOTH01_000591|PO_CLOTH01_20240701_DC_01_001023|DC_01|ITM_TOP_0022|368|2024-07-08 00:00:00||SUP_003|1|3573.28|USD
GRV_CLOTH01_000592|PO_CLOTH01_20240701_DC_01_001033|DC_01|ITM_BOT_0032|244|2024-07-08 00:00:00||SUP_003|1|8593.68|USD
GRV_CLOTH01_000593|PO_CLOTH01_20240624_DC_01_000956|DC_01|ITM_BOT_0032|69|2024-07-09 00:00:00||SUP_003|1|2430.18|USD
GRV_CLOTH01_000594|PO_CLOTH01_20240701_DC_01_001002|DC_01|ITM_BAS_0001|392|2024-07-09 00:00:00||SUP_002|1|3057.6|USD
GRV_CLOTH01_000595|PO_CLOTH01_20240701_DC_01_001010|DC_01|ITM_BAS_0009|430|2024-07-09 00:00:00||SUP_010|1|1956.5|USD
GRV_CLOTH01_000596|PO_CLOTH01_20240701_DC_01_001012|DC_01|ITM_TOP_0011|123|2024-07-09 00:00:00||SUP_002|1|2463.69|USD
GRV_CLOTH01_000597|PO_CLOTH01_20240701_DC_01_001022|DC_01|ITM_TOP_0021|119|2024-07-09 00:00:00||SUP_002|1|1818.32|USD
GRV_CLOTH01_000598|PO_CLOTH01_20240701_DC_01_001030|DC_01|ITM_BOT_0029|248|2024-07-09 00:00:00||SUP_010|1|9734.0|USD
GRV_CLOTH01_000599|PO_CLOTH01_20240701_DC_01_001040|DC_01|ITM_FOO_0039|16|2024-07-09 00:00:00||SUP_010|1|482.72|USD
GRV_CLOTH01_000600|PO_CLOTH01_20240701_DC_01_001042|DC_01|ITM_OUT_0041|27|2024-07-09 00:00:00||SUP_002|1|1594.08|USD
GRV_CLOTH01_000601|PO_CLOTH01_20240701_DC_01_001008|DC_01|ITM_BAS_0007|375|2024-07-10 00:00:00||SUP_008|1|2490.0|USD
GRV_CLOTH01_000602|PO_CLOTH01_20240701_DC_01_001018|DC_01|ITM_TOP_0017|259|2024-07-10 00:00:00||SUP_008|1|6091.68|USD
GRV_CLOTH01_000603|PO_CLOTH01_20240701_DC_01_001028|DC_01|ITM_BOT_0027|239|2024-07-10 00:00:00||SUP_008|1|7750.77|USD
GRV_CLOTH01_000604|PO_CLOTH01_20240701_DC_01_001038|DC_01|ITM_FOO_0037|15|2024-07-10 00:00:00||SUP_008|1|283.8|USD
GRV_CLOTH01_000605|PO_CLOTH01_20240701_DC_01_001046|DC_01|ITM_ACC_0047|21|2024-07-10 00:00:00||SUP_008|1|150.57|USD
GRV_CLOTH01_000606|PO_CLOTH01_20240617_DC_01_000883|DC_01|ITM_FOO_0038|12|2024-07-10 00:00:00||SUP_009|1|327.96|USD
GRV_CLOTH01_000607|PO_CLOTH01_20240624_DC_01_000934|DC_01|ITM_BAS_0010|228|2024-07-11 00:00:00||SUP_001|1|1737.36|USD
GRV_CLOTH01_000608|PO_CLOTH01_20240624_DC_01_000944|DC_01|ITM_TOP_0020|761|2024-07-11 00:00:00||SUP_001|1|22388.62|USD
GRV_CLOTH01_000609|PO_CLOTH01_20240624_DC_01_000954|DC_01|ITM_BOT_0030|296|2024-07-11 00:00:00||SUP_001|1|6689.6|USD
GRV_CLOTH01_000610|PO_CLOTH01_20240624_DC_01_000963|DC_01|ITM_FOO_0040|26|2024-07-11 00:00:00||SUP_001|1|532.74|USD
GRV_CLOTH01_000611|PO_CLOTH01_20240701_DC_01_001006|DC_01|ITM_BAS_0005|265|2024-07-11 00:00:00||SUP_006|1|901.0|USD
GRV_CLOTH01_000612|PO_CLOTH01_20240701_DC_01_001007|DC_01|ITM_BAS_0006|467|2024-07-11 00:00:00||SUP_007|1|2190.23|USD
GRV_CLOTH01_000613|PO_CLOTH01_20240701_DC_01_001016|DC_01|ITM_TOP_0015|262|2024-07-11 00:00:00||SUP_006|1|2030.5|USD
GRV_CLOTH01_000614|PO_CLOTH01_20240701_DC_01_001017|DC_01|ITM_TOP_0016|417|2024-07-11 00:00:00||SUP_007|1|10829.49|USD
GRV_CLOTH01_000615|PO_CLOTH01_20240701_DC_01_001026|DC_01|ITM_BOT_0025|472|2024-07-11 00:00:00||SUP_006|1|13640.8|USD
GRV_CLOTH01_000616|PO_CLOTH01_20240701_DC_01_001027|DC_01|ITM_BOT_0026|115|2024-07-11 00:00:00||SUP_007|1|3979.0|USD
GRV_CLOTH01_000617|PO_CLOTH01_20240701_DC_01_001036|DC_01|ITM_FOO_0035|61|2024-07-11 00:00:00||SUP_006|1|2651.67|USD
GRV_CLOTH01_000618|PO_CLOTH01_20240701_DC_01_001037|DC_01|ITM_FOO_0036|43|2024-07-11 00:00:00||SUP_007|1|2122.05|USD
GRV_CLOTH01_000619|PO_CLOTH01_20240701_DC_01_001045|DC_01|ITM_OUT_0045|43|2024-07-11 00:00:00||SUP_006|1|3101.16|USD
GRV_CLOTH01_000620|PO_CLOTH01_20240624_DC_01_000945|DC_01|ITM_TOP_0021|37|2024-07-11 00:00:00||SUP_002|1|565.36|USD
GRV_CLOTH01_000621|PO_CLOTH01_20240617_DC_01_000859|DC_01|ITM_TOP_0013|280|2024-07-11 00:00:00||SUP_004|1|5891.2|USD
GRV_CLOTH01_000622|PO_CLOTH01_20240701_DC_01_001003|DC_01|ITM_BAS_0002|477|2024-07-11 00:00:00||SUP_003|1|4421.79|USD
GRV_CLOTH01_000623|PO_CLOTH01_20240701_DC_01_001020|DC_01|ITM_TOP_0019|116|2024-07-11 00:00:00||SUP_010|1|1293.4|USD
GRV_CLOTH01_000624|PO_CLOTH01_20240624_DC_01_000927|DC_01|ITM_BAS_0003|405|2024-07-12 00:00:00||SUP_004|1|1534.95|USD
GRV_CLOTH01_000625|PO_CLOTH01_20240624_DC_01_000932|DC_01|ITM_BAS_0008|525|2024-07-12 00:00:00||SUP_009|1|1774.5|USD
GRV_CLOTH01_000626|PO_CLOTH01_20240624_DC_01_000937|DC_01|ITM_TOP_0013|338|2024-07-12 00:00:00||SUP_004|1|7111.52|USD
GRV_CLOTH01_000627|PO_CLOTH01_20240624_DC_01_000942|DC_01|ITM_TOP_0018|384|2024-07-12 00:00:00||SUP_009|1|5898.24|USD
GRV_CLOTH01_000628|PO_CLOTH01_20240624_DC_01_000947|DC_01|ITM_BOT_0023|317|2024-07-12 00:00:00||SUP_004|1|4663.07|USD
GRV_CLOTH01_000629|PO_CLOTH01_20240624_DC_01_000952|DC_01|ITM_BOT_0028|340|2024-07-12 00:00:00||SUP_009|1|9186.8|USD
GRV_CLOTH01_000630|PO_CLOTH01_20240624_DC_01_000957|DC_01|ITM_FOO_0033|47|2024-07-12 00:00:00||SUP_004|1|2132.86|USD
GRV_CLOTH01_000631|PO_CLOTH01_20240624_DC_01_000961|DC_01|ITM_FOO_0038|55|2024-07-12 00:00:00||SUP_009|1|1503.15|USD
GRV_CLOTH01_000632|PO_CLOTH01_20240701_DC_01_001005|DC_01|ITM_BAS_0004|221|2024-07-12 00:00:00||SUP_005|1|1341.47|USD
GRV_CLOTH01_000633|PO_CLOTH01_20240701_DC_01_001025|DC_01|ITM_BOT_0024|123|2024-07-12 00:00:00||SUP_005|1|4394.79|USD
GRV_CLOTH01_000634|PO_CLOTH01_20240701_DC_01_001044|DC_01|ITM_OUT_0044|18|2024-07-12 00:00:00||SUP_005|1|1780.74|USD
GRV_CLOTH01_000635|PO_CLOTH01_20240701_DC_01_001013|DC_01|ITM_TOP_0012|174|2024-07-15 00:00:00||SUP_003|1|2197.62|USD
GRV_CLOTH01_000636|PO_CLOTH01_20240708_DC_01_001083|DC_01|ITM_BAS_0002|353|2024-07-15 00:00:00||SUP_003|1|3272.31|USD
GRV_CLOTH01_000637|PO_CLOTH01_20240708_DC_01_001093|DC_01|ITM_TOP_0012|223|2024-07-15 00:00:00||SUP_003|1|2816.49|USD
GRV_CLOTH01_000638|PO_CLOTH01_20240708_DC_01_001103|DC_01|ITM_TOP_0022|325|2024-07-15 00:00:00||SUP_003|1|3155.75|USD
GRV_CLOTH01_000639|PO_CLOTH01_20240708_DC_01_001113|DC_01|ITM_BOT_0032|383|2024-07-15 00:00:00||SUP_003|1|13489.26|USD
GRV_CLOTH01_000640|PO_CLOTH01_20240624_DC_01_000932|DC_01|ITM_BAS_0008|96|2024-07-15 00:00:00||SUP_009|1|324.48|USD
GRV_CLOTH01_000641|PO_CLOTH01_20240624_DC_01_000947|DC_01|ITM_BOT_0023|123|2024-07-15 00:00:00||SUP_004|1|1809.33|USD
GRV_CLOTH01_000642|PO_CLOTH01_20240708_DC_01_001082|DC_01|ITM_BAS_0001|232|2024-07-16 00:00:00||SUP_002|1|1809.6|USD
GRV_CLOTH01_000643|PO_CLOTH01_20240708_DC_01_001090|DC_01|ITM_BAS_0009|500|2024-07-16 00:00:00||SUP_010|1|2275.0|USD
GRV_CLOTH01_000644|PO_CLOTH01_20240708_DC_01_001092|DC_01|ITM_TOP_0011|114|2024-07-16 00:00:00||SUP_002|1|2283.42|USD
GRV_CLOTH01_000645|PO_CLOTH01_20240708_DC_01_001100|DC_01|ITM_TOP_0019|173|2024-07-16 00:00:00||SUP_010|1|1928.95|USD
GRV_CLOTH01_000646|PO_CLOTH01_20240708_DC_01_001102|DC_01|ITM_TOP_0021|157|2024-07-16 00:00:00||SUP_002|1|2398.96|USD
GRV_CLOTH01_000647|PO_CLOTH01_20240708_DC_01_001110|DC_01|ITM_BOT_0029|234|2024-07-16 00:00:00||SUP_010|1|9184.5|USD
GRV_CLOTH01_000648|PO_CLOTH01_20240708_DC_01_001112|DC_01|ITM_BOT_0031|235|2024-07-16 00:00:00||SUP_002|1|6453.1|USD
GRV_CLOTH01_000649|PO_CLOTH01_20240708_DC_01_001120|DC_01|ITM_FOO_0039|15|2024-07-16 00:00:00||SUP_010|1|452.55|USD
GRV_CLOTH01_000650|PO_CLOTH01_20240708_DC_01_001122|DC_01|ITM_OUT_0041|14|2024-07-16 00:00:00||SUP_002|1|826.56|USD
GRV_CLOTH01_000651|PO_CLOTH01_20240701_DC_01_001032|DC_01|ITM_BOT_0031|264|2024-07-16 00:00:00||SUP_002|1|7249.44|USD
GRV_CLOTH01_000652|PO_CLOTH01_20240701_DC_01_001035|DC_01|ITM_FOO_0034|24|2024-07-16 00:00:00||SUP_005|1|1358.64|USD
GRV_CLOTH01_000653|PO_CLOTH01_20240708_DC_01_001098|DC_01|ITM_TOP_0017|159|2024-07-17 00:00:00||SUP_008|1|3739.68|USD
GRV_CLOTH01_000654|PO_CLOTH01_20240708_DC_01_001108|DC_01|ITM_BOT_0027|371|2024-07-17 00:00:00||SUP_008|1|12031.53|USD
GRV_CLOTH01_000655|PO_CLOTH01_20240708_DC_01_001118|DC_01|ITM_FOO_0037|15|2024-07-17 00:00:00||SUP_008|1|283.8|USD
GRV_CLOTH01_000656|PO_CLOTH01_20240617_DC_01_000885|DC_01|ITM_FOO_0040|28|2024-07-17 00:00:00||SUP_001|1|573.72|USD
GRV_CLOTH01_000657|PO_CLOTH01_20240701_DC_01_001011|DC_01|ITM_BAS_0010|212|2024-07-18 00:00:00||SUP_001|1|1615.44|USD
GRV_CLOTH01_000658|PO_CLOTH01_20240701_DC_01_001021|DC_01|ITM_TOP_0020|558|2024-07-18 00:00:00||SUP_001|1|16416.36|USD
GRV_CLOTH01_000659|PO_CLOTH01_20240701_DC_01_001031|DC_01|ITM_BOT_0030|254|2024-07-18 00:00:00||SUP_001|1|5740.4|USD
GRV_CLOTH01_000660|PO_CLOTH01_20240701_DC_01_001041|DC_01|ITM_FOO_0040|65|2024-07-18 00:00:00||SUP_001|1|1331.85|USD
GRV_CLOTH01_000661|PO_CLOTH01_20240708_DC_01_001086|DC_01|ITM_BAS_0005|433|2024-07-18 00:00:00||SUP_006|1|1472.2|USD
GRV_CLOTH01_000662|PO_CLOTH01_20240708_DC_01_001087|DC_01|ITM_BAS_0006|448|2024-07-18 00:00:00||SUP_007|1|2101.12|USD
GRV_CLOTH01_000663|PO_CLOTH01_20240708_DC_01_001096|DC_01|ITM_TOP_0015|214|2024-07-18 00:00:00||SUP_006|1|1658.5|USD
GRV_CLOTH01_000664|PO_CLOTH01_20240708_DC_01_001106|DC_01|ITM_BOT_0025|172|2024-07-18 00:00:00||SUP_006|1|4970.8|USD
GRV_CLOTH01_000665|PO_CLOTH01_20240708_DC_01_001116|DC_01|ITM_FOO_0035|54|2024-07-18 00:00:00||SUP_006|1|2347.38|USD
GRV_CLOTH01_000666|PO_CLOTH01_20240708_DC_01_001125|DC_01|ITM_OUT_0045|36|2024-07-18 00:00:00||SUP_006|1|2596.32|USD
GRV_CLOTH01_000667|PO_CLOTH01_20240701_DC_01_001015|DC_01|ITM_TOP_0014|227|2024-07-18 00:00:00||SUP_005|1|5915.62|USD
GRV_CLOTH01_000668|PO_CLOTH01_20240708_DC_01_001126|DC_01|ITM_ACC_0047|31|2024-07-18 00:00:00||SUP_008|1|222.27|USD
GRV_CLOTH01_000669|PO_CLOTH01_20240701_DC_01_001004|DC_01|ITM_BAS_0003|533|2024-07-19 00:00:00||SUP_004|1|2020.07|USD
GRV_CLOTH01_000670|PO_CLOTH01_20240701_DC_01_001014|DC_01|ITM_TOP_0013|398|2024-07-19 00:00:00||SUP_004|1|8373.92|USD
GRV_CLOTH01_000671|PO_CLOTH01_20240701_DC_01_001019|DC_01|ITM_TOP_0018|535|2024-07-19 00:00:00||SUP_009|1|8217.6|USD
GRV_CLOTH01_000672|PO_CLOTH01_20240701_DC_01_001024|DC_01|ITM_BOT_0023|258|2024-07-19 00:00:00||SUP_004|1|3795.18|USD
GRV_CLOTH01_000673|PO_CLOTH01_20240701_DC_01_001029|DC_01|ITM_BOT_0028|385|2024-07-19 00:00:00||SUP_009|1|10402.7|USD
GRV_CLOTH01_000674|PO_CLOTH01_20240701_DC_01_001034|DC_01|ITM_FOO_0033|40|2024-07-19 00:00:00||SUP_004|1|1815.2|USD
GRV_CLOTH01_000675|PO_CLOTH01_20240701_DC_01_001039|DC_01|ITM_FOO_0038|18|2024-07-19 00:00:00||SUP_009|1|491.94|USD
GRV_CLOTH01_000676|PO_CLOTH01_20240701_DC_01_001043|DC_01|ITM_OUT_0043|1|2024-07-19 00:00:00||SUP_004|1|63.52|USD
GRV_CLOTH01_000677|PO_CLOTH01_20240708_DC_01_001085|DC_01|ITM_BAS_0004|274|2024-07-19 00:00:00||SUP_005|1|1663.18|USD
GRV_CLOTH01_000678|PO_CLOTH01_20240708_DC_01_001095|DC_01|ITM_TOP_0014|173|2024-07-19 00:00:00||SUP_005|1|4508.38|USD
GRV_CLOTH01_000679|PO_CLOTH01_20240708_DC_01_001105|DC_01|ITM_BOT_0024|192|2024-07-19 00:00:00||SUP_005|1|6860.16|USD
GRV_CLOTH01_000680|PO_CLOTH01_20240708_DC_01_001115|DC_01|ITM_FOO_0034|20|2024-07-19 00:00:00||SUP_005|1|1132.2|USD
GRV_CLOTH01_000681|PO_CLOTH01_20240708_DC_01_001124|DC_01|ITM_OUT_0044|11|2024-07-19 00:00:00||SUP_005|1|1088.23|USD
GRV_CLOTH01_000682|PO_CLOTH01_20240708_DC_01_001082|DC_01|ITM_BAS_0001|111|2024-07-19 00:00:00||SUP_002|1|865.8|USD
GRV_CLOTH01_000683|PO_CLOTH01_20240708_DC_01_001117|DC_01|ITM_FOO_0036|37|2024-07-19 00:00:00||SUP_007|1|1825.95|USD
GRV_CLOTH01_000684|PO_CLOTH01_20240701_DC_01_001006|DC_01|ITM_BAS_0005|139|2024-07-21 00:00:00||SUP_006|1|472.6|USD
GRV_CLOTH01_000685|PO_CLOTH01_20240715_DC_01_001163|DC_01|ITM_BAS_0002|397|2024-07-22 00:00:00||SUP_003|1|3680.19|USD
GRV_CLOTH01_000686|PO_CLOTH01_20240715_DC_01_001173|DC_01|ITM_TOP_0012|137|2024-07-22 00:00:00||SUP_003|1|1730.31|USD
GRV_CLOTH01_000687|PO_CLOTH01_20240708_DC_01_001126|DC_01|ITM_ACC_0047|8|2024-07-22 00:00:00||SUP_008|1|57.36|USD
GRV_CLOTH01_000688|PO_CLOTH01_20240701_DC_01_001024|DC_01|ITM_BOT_0023|107|2024-07-22 00:00:00||SUP_004|1|1573.97|USD
GRV_CLOTH01_000689|PO_CLOTH01_20240715_DC_01_001162|DC_01|ITM_BAS_0001|410|2024-07-23 00:00:00||SUP_002|1|3198.0|USD
GRV_CLOTH01_000690|PO_CLOTH01_20240715_DC_01_001170|DC_01|ITM_BAS_0009|329|2024-07-23 00:00:00||SUP_010|1|1496.95|USD
GRV_CLOTH01_000691|PO_CLOTH01_20240715_DC_01_001172|DC_01|ITM_TOP_0011|131|2024-07-23 00:00:00||SUP_002|1|2623.93|USD
GRV_CLOTH01_000692|PO_CLOTH01_20240715_DC_01_001180|DC_01|ITM_TOP_0019|128|2024-07-23 00:00:00||SUP_010|1|1427.2|USD
GRV_CLOTH01_000693|PO_CLOTH01_20240715_DC_01_001182|DC_01|ITM_TOP_0021|100|2024-07-23 00:00:00||SUP_002|1|1528.0|USD
GRV_CLOTH01_000694|PO_CLOTH01_20240715_DC_01_001190|DC_01|ITM_BOT_0029|273|2024-07-23 00:00:00||SUP_010|1|10715.25|USD
GRV_CLOTH01_000695|PO_CLOTH01_20240715_DC_01_001192|DC_01|ITM_BOT_0031|198|2024-07-23 00:00:00||SUP_002|1|5437.08|USD
GRV_CLOTH01_000696|PO_CLOTH01_20240715_DC_01_001200|DC_01|ITM_FOO_0039|5|2024-07-23 00:00:00||SUP_010|1|150.85|USD
GRV_CLOTH01_000697|PO_CLOTH01_20240708_DC_01_001107|DC_01|ITM_BOT_0026|148|2024-07-23 00:00:00||SUP_007|1|5120.8|USD
GRV_CLOTH01_000698|PO_CLOTH01_20240715_DC_01_001168|DC_01|ITM_BAS_0007|250|2024-07-24 00:00:00||SUP_008|1|1660.0|USD
GRV_CLOTH01_000699|PO_CLOTH01_20240715_DC_01_001178|DC_01|ITM_TOP_0017|228|2024-07-24 00:00:00||SUP_008|1|5362.56|USD
GRV_CLOTH01_000700|PO_CLOTH01_20240715_DC_01_001188|DC_01|ITM_BOT_0027|376|2024-07-24 00:00:00||SUP_008|1|12193.68|USD
GRV_CLOTH01_000701|PO_CLOTH01_20240715_DC_01_001206|DC_01|ITM_ACC_0047|12|2024-07-24 00:00:00||SUP_008|1|86.04|USD
GRV_CLOTH01_000702|PO_CLOTH01_20240624_DC_01_000927|DC_01|ITM_BAS_0003|99|2024-07-24 00:00:00||SUP_004|1|375.21|USD
GRV_CLOTH01_000703|PO_CLOTH01_20240708_DC_01_001097|DC_01|ITM_TOP_0016|441|2024-07-24 00:00:00||SUP_007|1|11452.77|USD
GRV_CLOTH01_000704|PO_CLOTH01_20240708_DC_01_001091|DC_01|ITM_BAS_0010|167|2024-07-25 00:00:00||SUP_001|1|1272.54|USD
GRV_CLOTH01_000705|PO_CLOTH01_20240708_DC_01_001101|DC_01|ITM_TOP_0020|380|2024-07-25 00:00:00||SUP_001|1|11179.6|USD
GRV_CLOTH01_000706|PO_CLOTH01_20240708_DC_01_001111|DC_01|ITM_BOT_0030|377|2024-07-25 00:00:00||SUP_001|1|8520.2|USD
GRV_CLOTH01_000707|PO_CLOTH01_20240715_DC_01_001166|DC_01|ITM_BAS_0005|435|2024-07-25 00:00:00||SUP_006|1|1479.0|USD
GRV_CLOTH01_000708|PO_CLOTH01_20240715_DC_01_001167|DC_01|ITM_BAS_0006|476|2024-07-25 00:00:00||SUP_007|1|2232.44|USD
GRV_CLOTH01_000709|PO_CLOTH01_20240715_DC_01_001176|DC_01|ITM_TOP_0015|234|2024-07-25 00:00:00||SUP_006|1|1813.5|USD
GRV_CLOTH01_000710|PO_CLOTH01_20240715_DC_01_001177|DC_01|ITM_TOP_0016|317|2024-07-25 00:00:00||SUP_007|1|8232.49|USD
GRV_CLOTH01_000711|PO_CLOTH01_20240715_DC_01_001186|DC_01|ITM_BOT_0025|351|2024-07-25 00:00:00||SUP_006|1|10143.9|USD
GRV_CLOTH01_000712|PO_CLOTH01_20240715_DC_01_001196|DC_01|ITM_FOO_0035|61|2024-07-25 00:00:00||SUP_006|1|2651.67|USD
GRV_CLOTH01_000713|PO_CLOTH01_20240715_DC_01_001197|DC_01|ITM_FOO_0036|49|2024-07-25 00:00:00||SUP_007|1|2418.15|USD
GRV_CLOTH01_000714|PO_CLOTH01_20240715_DC_01_001205|DC_01|ITM_OUT_0045|39|2024-07-25 00:00:00||SUP_006|1|2812.68|USD
GRV_CLOTH01_000715|PO_CLOTH01_20240708_DC_01_001106|DC_01|ITM_BOT_0025|87|2024-07-25 00:00:00||SUP_006|1|2514.3|USD
GRV_CLOTH01_000716|PO_CLOTH01_20240701_DC_01_001009|DC_01|ITM_BAS_0008|619|2024-07-25 00:00:00||SUP_009|1|2092.22|USD
GRV_CLOTH01_000717|PO_CLOTH01_20240708_DC_01_001089|DC_01|ITM_BAS_0008|565|2024-07-26 00:00:00||SUP_009|1|1909.7|USD
GRV_CLOTH01_000718|PO_CLOTH01_20240708_DC_01_001099|DC_01|ITM_TOP_0018|370|2024-07-26 00:00:00||SUP_009|1|5683.2|USD
GRV_CLOTH01_000719|PO_CLOTH01_20240708_DC_01_001104|DC_01|ITM_BOT_0023|280|2024-07-26 00:00:00||SUP_004|1|4118.8|USD
GRV_CLOTH01_000720|PO_CLOTH01_20240708_DC_01_001114|DC_01|ITM_FOO_0033|41|2024-07-26 00:00:00||SUP_004|1|1860.58|USD
GRV_CLOTH01_000721|PO_CLOTH01_20240708_DC_01_001119|DC_01|ITM_FOO_0038|13|2024-07-26 00:00:00||SUP_009|1|355.29|USD
GRV_CLOTH01_000722|PO_CLOTH01_20240708_DC_01_001123|DC_01|ITM_OUT_0043|1|2024-07-26 00:00:00||SUP_004|1|63.52|USD
GRV_CLOTH01_000723|PO_CLOTH01_20240715_DC_01_001165|DC_01|ITM_BAS_0004|227|2024-07-26 00:00:00||SUP_005|1|1377.89|USD
GRV_CLOTH01_000724|PO_CLOTH01_20240715_DC_01_001175|DC_01|ITM_TOP_0014|260|2024-07-26 00:00:00||SUP_005|1|6775.6|USD
GRV_CLOTH01_000725|PO_CLOTH01_20240715_DC_01_001185|DC_01|ITM_BOT_0024|124|2024-07-26 00:00:00||SUP_005|1|4430.52|USD
GRV_CLOTH01_000726|PO_CLOTH01_20240715_DC_01_001195|DC_01|ITM_FOO_0034|51|2024-07-26 00:00:00||SUP_005|1|2887.11|USD
GRV_CLOTH01_000727|PO_CLOTH01_20240715_DC_01_001204|DC_01|ITM_OUT_0044|33|2024-07-26 00:00:00||SUP_005|1|3264.69|USD
GRV_CLOTH01_000728|PO_CLOTH01_20240715_DC_01_001202|DC_01|ITM_OUT_0041|8|2024-07-26 00:00:00||SUP_002|1|472.32|USD
GRV_CLOTH01_000729|PO_CLOTH01_20240715_DC_01_001187|DC_01|ITM_BOT_0026|65|2024-07-26 00:00:00||SUP_007|1|2249.0|USD
GRV_CLOTH01_000730|PO_CLOTH01_20240708_DC_01_001118|DC_01|ITM_FOO_0037|5|2024-07-27 00:00:00||SUP_008|1|94.6|USD
GRV_CLOTH01_000731|PO_CLOTH01_20240715_DC_01_001193|DC_01|ITM_BOT_0032|300|2024-07-27 00:00:00||SUP_003|1|10566.0|USD
GRV_CLOTH01_000732|PO_CLOTH01_20240708_DC_01_001084|DC_01|ITM_BAS_0003|569|2024-07-28 00:00:00||SUP_004|1|2156.51|USD
GRV_CLOTH01_000733|PO_CLOTH01_20240708_DC_01_001094|DC_01|ITM_TOP_0013|15|2024-07-28 00:00:00||SUP_004|1|315.6|USD
GRV_CLOTH01_000734|PO_CLOTH01_20240708_DC_01_001109|DC_01|ITM_BOT_0028|279|2024-07-28 00:00:00||SUP_009|1|7538.58|USD
GRV_CLOTH01_000735|PO_CLOTH01_20240715_DC_01_001183|DC_01|ITM_TOP_0022|259|2024-07-29 00:00:00||SUP_003|1|2514.89|USD
GRV_CLOTH01_000736|PO_CLOTH01_20240722_DC_01_001244|DC_01|ITM_BAS_0002|243|2024-07-29 00:00:00||SUP_003|1|2252.61|USD
GRV_CLOTH01_000737|PO_CLOTH01_20240722_DC_01_001254|DC_01|ITM_TOP_0012|230|2024-07-29 00:00:00||SUP_003|1|2904.9|USD
GRV_CLOTH01_000738|PO_CLOTH01_20240722_DC_01_001264|DC_01|ITM_TOP_0022|264|2024-07-29 00:00:00||SUP_003|1|2563.44|USD
GRV_CLOTH01_000739|PO_CLOTH01_20240722_DC_01_001274|DC_01|ITM_BOT_0032|323|2024-07-29 00:00:00||SUP_003|1|11376.06|USD
GRV_CLOTH01_000740|PO_CLOTH01_20240715_DC_01_001198|DC_01|ITM_FOO_0037|6|2024-07-29 00:00:00||SUP_008|1|113.52|USD
GRV_CLOTH01_000741|PO_CLOTH01_20240722_DC_01_001243|DC_01|ITM_BAS_0001|507|2024-07-30 00:00:00||SUP_002|1|3954.6|USD
GRV_CLOTH01_000742|PO_CLOTH01_20240722_DC_01_001251|DC_01|ITM_BAS_0009|439|2024-07-30 00:00:00||SUP_010|1|1997.45|USD
GRV_CLOTH01_000743|PO_CLOTH01_20240722_DC_01_001253|DC_01|ITM_TOP_0011|117|2024-07-30 00:00:00||SUP_002|1|2343.51|USD
GRV_CLOTH01_000744|PO_CLOTH01_20240722_DC_01_001263|DC_01|ITM_TOP_0021|108|2024-07-30 00:00:00||SUP_002|1|1650.24|USD
GRV_CLOTH01_000745|PO_CLOTH01_20240722_DC_01_001271|DC_01|ITM_BOT_0029|239|2024-07-30 00:00:00||SUP_010|1|9380.75|USD
GRV_CLOTH01_000746|PO_CLOTH01_20240722_DC_01_001273|DC_01|ITM_BOT_0031|263|2024-07-30 00:00:00||SUP_002|1|7221.98|USD
GRV_CLOTH01_000747|PO_CLOTH01_20240722_DC_01_001281|DC_01|ITM_FOO_0039|61|2024-07-30 00:00:00||SUP_010|1|1840.37|USD
GRV_CLOTH01_000748|PO_CLOTH01_20240722_DC_01_001283|DC_01|ITM_OUT_0041|5|2024-07-30 00:00:00||SUP_002|1|295.2|USD
GRV_CLOTH01_000749|PO_CLOTH01_20240708_DC_01_001088|DC_01|ITM_BAS_0007|365|2024-07-30 00:00:00||SUP_008|1|2423.6|USD
GRV_CLOTH01_000750|PO_CLOTH01_20240715_DC_01_001168|DC_01|ITM_BAS_0007|166|2024-07-30 00:00:00||SUP_008|1|1102.24|USD
