CustomerOrderNumber|CustomerOrderDate|IBTFlag|OrderStatusIndicator
CO_CLOTH01_20250828_STORE_005_1660|2025-08-28 00:00:00|0|Placed
CO_CLOTH01_20250829_STORE_001_1661|2025-08-29 00:00:00|0|Placed
CO_CLOTH01_20250829_STORE_002_1662|2025-08-29 00:00:00|0|Placed
CO_CLOTH01_20250829_STORE_003_1663|2025-08-29 00:00:00|0|Placed
CO_CLOTH01_20250829_STORE_004_1664|2025-08-29 00:00:00|0|Placed
CO_CLOTH01_20250829_STORE_005_1665|2025-08-29 00:00:00|0|Placed
CO_CLOTH01_20250830_STORE_001_1666|2025-08-30 00:00:00|0|Placed
CO_CLOTH01_20250830_STORE_002_1667|2025-08-30 00:00:00|0|Placed
CO_CLOTH01_20250830_STORE_003_1668|2025-08-30 00:00:00|0|Placed
CO_CLOTH01_20250830_STORE_004_1669|2025-08-30 00:00:00|0|Placed
CO_CLOTH01_20250830_STORE_005_1670|2025-08-30 00:00:00|0|Placed
CO_CLOTH01_20250831_STORE_001_1671|2025-08-31 00:00:00|0|Placed
CO_CLOTH01_20250831_STORE_002_1672|2025-08-31 00:00:00|0|Placed
CO_CLOTH01_20250831_STORE_003_1673|2025-08-31 00:00:00|0|Placed
CO_CLOTH01_20250831_STORE_004_1674|2025-08-31 00:00:00|0|Placed
CO_CLOTH01_20250831_STORE_005_1675|2025-08-31 00:00:00|0|Placed
CO_CLOTH01_20250901_STORE_001_1676|2025-09-01 00:00:00|0|Placed
CO_CLOTH01_20250901_STORE_002_1677|2025-09-01 00:00:00|0|Placed
CO_CLOTH01_20250901_STORE_003_1678|2025-09-01 00:00:00|0|Placed
CO_CLOTH01_20250901_STORE_004_1679|2025-09-01 00:00:00|0|Placed
CO_CLOTH01_20250901_STORE_005_1680|2025-09-01 00:00:00|0|Placed
CO_CLOTH01_20250902_STORE_001_1681|2025-09-02 00:00:00|0|Placed
CO_CLOTH01_20250902_STORE_002_1682|2025-09-02 00:00:00|0|Placed
CO_CLOTH01_20250902_STORE_003_1683|2025-09-02 00:00:00|0|Placed
CO_CLOTH01_20250902_STORE_004_1684|2025-09-02 00:00:00|0|Placed
CO_CLOTH01_20250902_STORE_005_1685|2025-09-02 00:00:00|0|Placed
CO_CLOTH01_20250903_STORE_001_1686|2025-09-03 00:00:00|0|Placed
CO_CLOTH01_20250903_STORE_002_1687|2025-09-03 00:00:00|0|Placed
CO_CLOTH01_20250903_STORE_003_1688|2025-09-03 00:00:00|0|Placed
CO_CLOTH01_20250903_STORE_004_1689|2025-09-03 00:00:00|0|Placed
CO_CLOTH01_20250903_STORE_005_1690|2025-09-03 00:00:00|0|Placed
CO_CLOTH01_20250904_STORE_001_1691|2025-09-04 00:00:00|0|Placed
CO_CLOTH01_20250904_STORE_002_1692|2025-09-04 00:00:00|0|Placed
CO_CLOTH01_20250904_STORE_003_1693|2025-09-04 00:00:00|0|Placed
CO_CLOTH01_20250904_STORE_004_1694|2025-09-04 00:00:00|0|Placed
CO_CLOTH01_20250904_STORE_005_1695|2025-09-04 00:00:00|0|Placed
CO_CLOTH01_20250905_STORE_001_1696|2025-09-05 00:00:00|0|Placed
CO_CLOTH01_20250905_STORE_002_1697|2025-09-05 00:00:00|0|Placed
CO_CLOTH01_20250905_STORE_003_1698|2025-09-05 00:00:00|0|Placed
CO_CLOTH01_20250905_STORE_004_1699|2025-09-05 00:00:00|0|Placed
CO_CLOTH01_20250905_STORE_005_1700|2025-09-05 00:00:00|0|Placed
CO_CLOTH01_20250906_STORE_001_1701|2025-09-06 00:00:00|0|Placed
CO_CLOTH01_20250906_STORE_002_1702|2025-09-06 00:00:00|0|Placed
CO_CLOTH01_20250906_STORE_003_1703|2025-09-06 00:00:00|0|Placed
CO_CLOTH01_20250906_STORE_004_1704|2025-09-06 00:00:00|0|Placed
CO_CLOTH01_20250906_STORE_005_1705|2025-09-06 00:00:00|0|Placed
CO_CLOTH01_20250907_STORE_001_1706|2025-09-07 00:00:00|0|Placed
CO_CLOTH01_20250907_STORE_002_1707|2025-09-07 00:00:00|0|Placed
CO_CLOTH01_20250907_STORE_003_1708|2025-09-07 00:00:00|0|Placed
CO_CLOTH01_20250907_STORE_004_1709|2025-09-07 00:00:00|0|Placed
CO_CLOTH01_20250907_STORE_005_1710|2025-09-07 00:00:00|0|Placed
CO_CLOTH01_20250908_STORE_001_1711|2025-09-08 00:00:00|0|Placed
CO_CLOTH01_20250908_STORE_002_1712|2025-09-08 00:00:00|0|Placed
CO_CLOTH01_20250908_STORE_003_1713|2025-09-08 00:00:00|0|Placed
CO_CLOTH01_20250908_STORE_004_1714|2025-09-08 00:00:00|0|Placed
CO_CLOTH01_20250908_STORE_005_1715|2025-09-08 00:00:00|0|Placed
CO_CLOTH01_20250909_STORE_001_1716|2025-09-09 00:00:00|0|Placed
CO_CLOTH01_20250909_STORE_002_1717|2025-09-09 00:00:00|0|Placed
CO_CLOTH01_20250909_STORE_003_1718|2025-09-09 00:00:00|0|Placed
CO_CLOTH01_20250909_STORE_004_1719|2025-09-09 00:00:00|0|Placed
CO_CLOTH01_20250909_STORE_005_1720|2025-09-09 00:00:00|0|Placed
CO_CLOTH01_20250910_STORE_001_1721|2025-09-10 00:00:00|0|Placed
CO_CLOTH01_20250910_STORE_002_1722|2025-09-10 00:00:00|0|Placed
CO_CLOTH01_20250910_STORE_003_1723|2025-09-10 00:00:00|0|Placed
CO_CLOTH01_20250910_STORE_004_1724|2025-09-10 00:00:00|0|Placed
CO_CLOTH01_20250910_STORE_005_1725|2025-09-10 00:00:00|0|Placed
CO_CLOTH01_20250911_STORE_001_1726|2025-09-11 00:00:00|0|Placed
CO_CLOTH01_20250911_STORE_002_1727|2025-09-11 00:00:00|0|Placed
CO_CLOTH01_20250911_STORE_003_1728|2025-09-11 00:00:00|0|Placed
CO_CLOTH01_20250911_STORE_004_1729|2025-09-11 00:00:00|0|Placed
CO_CLOTH01_20250911_STORE_005_1730|2025-09-11 00:00:00|0|Placed
CO_CLOTH01_20250912_STORE_001_1731|2025-09-12 00:00:00|0|Placed
CO_CLOTH01_20250912_STORE_002_1732|2025-09-12 00:00:00|0|Placed
CO_CLOTH01_20250912_STORE_003_1733|2025-09-12 00:00:00|0|Placed
CO_CLOTH01_20250912_STORE_004_1734|2025-09-12 00:00:00|0|Placed
CO_CLOTH01_20250912_STORE_005_1735|2025-09-12 00:00:00|0|Placed
CO_CLOTH01_20250913_STORE_001_1736|2025-09-13 00:00:00|0|Placed
CO_CLOTH01_20250913_STORE_002_1737|2025-09-13 00:00:00|0|Placed
CO_CLOTH01_20250913_STORE_003_1738|2025-09-13 00:00:00|0|Placed
CO_CLOTH01_20250913_STORE_004_1739|2025-09-13 00:00:00|0|Placed
CO_CLOTH01_20250913_STORE_005_1740|2025-09-13 00:00:00|0|Placed
CO_CLOTH01_20250914_STORE_001_1741|2025-09-14 00:00:00|0|Placed
CO_CLOTH01_20250914_STORE_002_1742|2025-09-14 00:00:00|0|Placed
CO_CLOTH01_20250914_STORE_003_1743|2025-09-14 00:00:00|0|Placed
CO_CLOTH01_20250914_STORE_004_1744|2025-09-14 00:00:00|0|Placed
CO_CLOTH01_20250914_STORE_005_1745|2025-09-14 00:00:00|0|Placed
CO_CLOTH01_20250915_STORE_001_1746|2025-09-15 00:00:00|0|Placed
CO_CLOTH01_20250915_STORE_002_1747|2025-09-15 00:00:00|0|Placed
CO_CLOTH01_20250915_STORE_003_1748|2025-09-15 00:00:00|0|Placed
CO_CLOTH01_20250915_STORE_004_1749|2025-09-15 00:00:00|0|Placed
CO_CLOTH01_20250915_STORE_005_1750|2025-09-15 00:00:00|0|Placed
CO_CLOTH01_20250916_STORE_001_1751|2025-09-16 00:00:00|0|Placed
CO_CLOTH01_20250916_STORE_002_1752|2025-09-16 00:00:00|0|Placed
CO_CLOTH01_20250916_STORE_003_1753|2025-09-16 00:00:00|0|Placed
CO_CLOTH01_20250916_STORE_004_1754|2025-09-16 00:00:00|0|Placed
CO_CLOTH01_20250916_STORE_005_1755|2025-09-16 00:00:00|0|Placed
CO_CLOTH01_20250917_STORE_001_1756|2025-09-17 00:00:00|0|Placed
CO_CLOTH01_20250917_STORE_002_1757|2025-09-17 00:00:00|0|Placed
CO_CLOTH01_20250917_STORE_003_1758|2025-09-17 00:00:00|0|Placed
CO_CLOTH01_20250917_STORE_004_1759|2025-09-17 00:00:00|0|Placed
CO_CLOTH01_20250917_STORE_005_1760|2025-09-17 00:00:00|0|Placed
CO_CLOTH01_20250918_STORE_001_1761|2025-09-18 00:00:00|0|Placed
CO_CLOTH01_20250918_STORE_002_1762|2025-09-18 00:00:00|0|Placed
CO_CLOTH01_20250918_STORE_003_1763|2025-09-18 00:00:00|0|Placed
CO_CLOTH01_20250918_STORE_004_1764|2025-09-18 00:00:00|0|Placed
CO_CLOTH01_20250918_STORE_005_1765|2025-09-18 00:00:00|0|Placed
CO_CLOTH01_20250919_STORE_001_1766|2025-09-19 00:00:00|0|Placed
CO_CLOTH01_20250919_STORE_002_1767|2025-09-19 00:00:00|0|Placed
CO_CLOTH01_20250919_STORE_003_1768|2025-09-19 00:00:00|0|Placed
CO_CLOTH01_20250919_STORE_004_1769|2025-09-19 00:00:00|0|Placed
CO_CLOTH01_20250919_STORE_005_1770|2025-09-19 00:00:00|0|Placed
CO_CLOTH01_20250920_STORE_001_1771|2025-09-20 00:00:00|0|Placed
CO_CLOTH01_20250920_STORE_002_1772|2025-09-20 00:00:00|0|Placed
CO_CLOTH01_20250920_STORE_003_1773|2025-09-20 00:00:00|0|Placed
CO_CLOTH01_20250920_STORE_004_1774|2025-09-20 00:00:00|0|Placed
CO_CLOTH01_20250920_STORE_005_1775|2025-09-20 00:00:00|0|Placed
CO_CLOTH01_20250921_STORE_001_1776|2025-09-21 00:00:00|0|Placed
CO_CLOTH01_20250921_STORE_002_1777|2025-09-21 00:00:00|0|Placed
CO_CLOTH01_20250921_STORE_003_1778|2025-09-21 00:00:00|0|Placed
CO_CLOTH01_20250921_STORE_004_1779|2025-09-21 00:00:00|0|Placed
CO_CLOTH01_20250921_STORE_005_1780|2025-09-21 00:00:00|0|Placed
CO_CLOTH01_20250922_STORE_001_1781|2025-09-22 00:00:00|0|Placed
CO_CLOTH01_20250922_STORE_002_1782|2025-09-22 00:00:00|0|Placed
CO_CLOTH01_20250922_STORE_003_1783|2025-09-22 00:00:00|0|Placed
CO_CLOTH01_20250922_STORE_004_1784|2025-09-22 00:00:00|0|Placed
CO_CLOTH01_20250922_STORE_005_1785|2025-09-22 00:00:00|0|Placed
CO_CLOTH01_20250923_STORE_001_1786|2025-09-23 00:00:00|0|Placed
CO_CLOTH01_20250923_STORE_002_1787|2025-09-23 00:00:00|0|Placed
CO_CLOTH01_20250923_STORE_003_1788|2025-09-23 00:00:00|0|Placed
CO_CLOTH01_20250923_STORE_004_1789|2025-09-23 00:00:00|0|Placed
CO_CLOTH01_20250923_STORE_005_1790|2025-09-23 00:00:00|0|Placed
CO_CLOTH01_20250924_STORE_001_1791|2025-09-24 00:00:00|0|Placed
CO_CLOTH01_20250924_STORE_002_1792|2025-09-24 00:00:00|0|Placed
CO_CLOTH01_20250924_STORE_003_1793|2025-09-24 00:00:00|0|Placed
CO_CLOTH01_20250924_STORE_004_1794|2025-09-24 00:00:00|0|Placed
CO_CLOTH01_20250924_STORE_005_1795|2025-09-24 00:00:00|0|Placed
CO_CLOTH01_20250925_STORE_001_1796|2025-09-25 00:00:00|0|Placed
CO_CLOTH01_20250925_STORE_002_1797|2025-09-25 00:00:00|0|Placed
CO_CLOTH01_20250925_STORE_003_1798|2025-09-25 00:00:00|0|Placed
CO_CLOTH01_20250925_STORE_004_1799|2025-09-25 00:00:00|0|Placed
CO_CLOTH01_20250925_STORE_005_1800|2025-09-25 00:00:00|0|Placed
CO_CLOTH01_20250926_STORE_001_1801|2025-09-26 00:00:00|0|Placed
CO_CLOTH01_20250926_STORE_002_1802|2025-09-26 00:00:00|0|Placed
CO_CLOTH01_20250926_STORE_003_1803|2025-09-26 00:00:00|0|Placed
CO_CLOTH01_20250926_STORE_004_1804|2025-09-26 00:00:00|0|Placed
CO_CLOTH01_20250926_STORE_005_1805|2025-09-26 00:00:00|0|Placed
CO_CLOTH01_20250927_STORE_001_1806|2025-09-27 00:00:00|0|Placed
CO_CLOTH01_20250927_STORE_002_1807|2025-09-27 00:00:00|0|Placed
CO_CLOTH01_20250927_STORE_003_1808|2025-09-27 00:00:00|0|Placed
CO_CLOTH01_20250927_STORE_004_1809|2025-09-27 00:00:00|0|Placed
CO_CLOTH01_20250927_STORE_005_1810|2025-09-27 00:00:00|0|Placed
CO_CLOTH01_20250928_STORE_001_1811|2025-09-28 00:00:00|0|Placed
CO_CLOTH01_20250928_STORE_002_1812|2025-09-28 00:00:00|0|Placed
CO_CLOTH01_20250928_STORE_003_1813|2025-09-28 00:00:00|0|Placed
CO_CLOTH01_20250928_STORE_004_1814|2025-09-28 00:00:00|0|Placed
CO_CLOTH01_20250928_STORE_005_1815|2025-09-28 00:00:00|0|Placed
CO_CLOTH01_20250929_STORE_001_1816|2025-09-29 00:00:00|0|Placed
CO_CLOTH01_20250929_STORE_002_1817|2025-09-29 00:00:00|0|Placed
CO_CLOTH01_20250929_STORE_003_1818|2025-09-29 00:00:00|0|Placed
CO_CLOTH01_20250929_STORE_004_1819|2025-09-29 00:00:00|0|Placed
CO_CLOTH01_20250929_STORE_005_1820|2025-09-29 00:00:00|0|Placed
