PurchaseOrderNumber|PurchaseOrderDate|IBTFlag|SupplierOrderStatus|ReceiveNoLaterThan
PO_CLOTH01_20250104_DC_01_IBT_001054|2025-01-04 00:00:00|1|Delivered|2025-01-04 00:00:00
PO_CLOTH01_20250104_DC_01_IBT_001055|2025-01-04 00:00:00|1|Delivered|2025-01-04 00:00:00
PO_CLOTH01_20250104_DC_01_IBT_001056|2025-01-04 00:00:00|1|Delivered|2025-01-04 00:00:00
PO_CLOTH01_20250104_DC_01_IBT_001057|2025-01-04 00:00:00|1|Delivered|2025-01-04 00:00:00
PO_CLOTH01_20250104_DC_01_IBT_001058|2025-01-04 00:00:00|1|Delivered|2025-01-04 00:00:00
PO_CLOTH01_20250105_DC_01_IBT_001059|2025-01-05 00:00:00|1|Delivered|2025-01-05 00:00:00
PO_CLOTH01_20250105_DC_01_IBT_001060|2025-01-05 00:00:00|1|Delivered|2025-01-05 00:00:00
PO_CLOTH01_20250105_DC_01_IBT_001061|2025-01-05 00:00:00|1|Delivered|2025-01-05 00:00:00
PO_CLOTH01_20250105_DC_01_IBT_001062|2025-01-05 00:00:00|1|Delivered|2025-01-05 00:00:00
PO_CLOTH01_20250105_DC_01_IBT_001063|2025-01-05 00:00:00|1|Delivered|2025-01-05 00:00:00
PO_CLOTH01_20250106_DC_01_IBT_001064|2025-01-06 00:00:00|1|Delivered|2025-01-06 00:00:00
PO_CLOTH01_20250106_DC_01_IBT_001065|2025-01-06 00:00:00|1|Delivered|2025-01-06 00:00:00
PO_CLOTH01_20250106_DC_01_IBT_001066|2025-01-06 00:00:00|1|Delivered|2025-01-06 00:00:00
PO_CLOTH01_20250106_DC_01_IBT_001067|2025-01-06 00:00:00|1|Delivered|2025-01-06 00:00:00
PO_CLOTH01_20250106_DC_01_IBT_001068|2025-01-06 00:00:00|1|Delivered|2025-01-06 00:00:00
PO_CLOTH01_20250106_DC_01_001069|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001070|2025-01-06 00:00:00|0|Placed|2025-01-13 00:00:00
PO_CLOTH01_20250106_DC_01_001071|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001072|2025-01-06 00:00:00|0|Placed|2025-01-17 00:00:00
PO_CLOTH01_20250106_DC_01_001073|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001074|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001075|2025-01-06 00:00:00|0|Placed|2025-01-15 00:00:00
PO_CLOTH01_20250106_DC_01_001076|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001077|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001078|2025-01-06 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250106_DC_01_001079|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001080|2025-01-06 00:00:00|0|Placed|2025-01-13 00:00:00
PO_CLOTH01_20250106_DC_01_001081|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001082|2025-01-06 00:00:00|0|Placed|2025-01-17 00:00:00
PO_CLOTH01_20250106_DC_01_001083|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001084|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001085|2025-01-06 00:00:00|0|Placed|2025-01-15 00:00:00
PO_CLOTH01_20250106_DC_01_001086|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001087|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001088|2025-01-06 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250106_DC_01_001089|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001090|2025-01-06 00:00:00|0|Placed|2025-01-13 00:00:00
PO_CLOTH01_20250106_DC_01_001091|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001092|2025-01-06 00:00:00|0|Placed|2025-01-17 00:00:00
PO_CLOTH01_20250106_DC_01_001093|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001094|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001095|2025-01-06 00:00:00|0|Placed|2025-01-15 00:00:00
PO_CLOTH01_20250106_DC_01_001096|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001097|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001098|2025-01-06 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250106_DC_01_001099|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001100|2025-01-06 00:00:00|0|Placed|2025-01-13 00:00:00
PO_CLOTH01_20250106_DC_01_001101|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001102|2025-01-06 00:00:00|0|Placed|2025-01-17 00:00:00
PO_CLOTH01_20250106_DC_01_001103|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001104|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250106_DC_01_001105|2025-01-06 00:00:00|0|Placed|2025-01-15 00:00:00
PO_CLOTH01_20250106_DC_01_001106|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001107|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001108|2025-01-06 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250106_DC_01_001109|2025-01-06 00:00:00|0|Placed|2025-01-14 00:00:00
PO_CLOTH01_20250106_DC_01_001110|2025-01-06 00:00:00|0|Placed|2025-01-13 00:00:00
PO_CLOTH01_20250106_DC_01_001111|2025-01-06 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250106_DC_01_001112|2025-01-06 00:00:00|0|Placed|2025-01-17 00:00:00
PO_CLOTH01_20250106_DC_01_001113|2025-01-06 00:00:00|0|Placed|2025-01-16 00:00:00
PO_CLOTH01_20250107_DC_01_IBT_001114|2025-01-07 00:00:00|1|Delivered|2025-01-07 00:00:00
PO_CLOTH01_20250107_DC_01_IBT_001115|2025-01-07 00:00:00|1|Delivered|2025-01-07 00:00:00
PO_CLOTH01_20250107_DC_01_IBT_001116|2025-01-07 00:00:00|1|Delivered|2025-01-07 00:00:00
PO_CLOTH01_20250107_DC_01_IBT_001117|2025-01-07 00:00:00|1|Delivered|2025-01-07 00:00:00
PO_CLOTH01_20250107_DC_01_IBT_001118|2025-01-07 00:00:00|1|Delivered|2025-01-07 00:00:00
PO_CLOTH01_20250108_DC_01_IBT_001119|2025-01-08 00:00:00|1|Delivered|2025-01-08 00:00:00
PO_CLOTH01_20250108_DC_01_IBT_001120|2025-01-08 00:00:00|1|Delivered|2025-01-08 00:00:00
PO_CLOTH01_20250108_DC_01_IBT_001121|2025-01-08 00:00:00|1|Delivered|2025-01-08 00:00:00
PO_CLOTH01_20250108_DC_01_IBT_001122|2025-01-08 00:00:00|1|Delivered|2025-01-08 00:00:00
PO_CLOTH01_20250108_DC_01_IBT_001123|2025-01-08 00:00:00|1|Delivered|2025-01-08 00:00:00
PO_CLOTH01_20250109_DC_01_IBT_001124|2025-01-09 00:00:00|1|Delivered|2025-01-09 00:00:00
PO_CLOTH01_20250109_DC_01_IBT_001125|2025-01-09 00:00:00|1|Delivered|2025-01-09 00:00:00
PO_CLOTH01_20250109_DC_01_IBT_001126|2025-01-09 00:00:00|1|Delivered|2025-01-09 00:00:00
PO_CLOTH01_20250109_DC_01_IBT_001127|2025-01-09 00:00:00|1|Delivered|2025-01-09 00:00:00
PO_CLOTH01_20250109_DC_01_IBT_001128|2025-01-09 00:00:00|1|Delivered|2025-01-09 00:00:00
PO_CLOTH01_20250110_DC_01_IBT_001129|2025-01-10 00:00:00|1|Delivered|2025-01-10 00:00:00
PO_CLOTH01_20250110_DC_01_IBT_001130|2025-01-10 00:00:00|1|Delivered|2025-01-10 00:00:00
PO_CLOTH01_20250110_DC_01_IBT_001131|2025-01-10 00:00:00|1|Delivered|2025-01-10 00:00:00
PO_CLOTH01_20250110_DC_01_IBT_001132|2025-01-10 00:00:00|1|Delivered|2025-01-10 00:00:00
PO_CLOTH01_20250110_DC_01_IBT_001133|2025-01-10 00:00:00|1|Delivered|2025-01-10 00:00:00
PO_CLOTH01_20250111_DC_01_IBT_001134|2025-01-11 00:00:00|1|Delivered|2025-01-11 00:00:00
PO_CLOTH01_20250111_DC_01_IBT_001135|2025-01-11 00:00:00|1|Delivered|2025-01-11 00:00:00
PO_CLOTH01_20250111_DC_01_IBT_001136|2025-01-11 00:00:00|1|Delivered|2025-01-11 00:00:00
PO_CLOTH01_20250111_DC_01_IBT_001137|2025-01-11 00:00:00|1|Delivered|2025-01-11 00:00:00
PO_CLOTH01_20250111_DC_01_IBT_001138|2025-01-11 00:00:00|1|Delivered|2025-01-11 00:00:00
PO_CLOTH01_20250112_DC_01_IBT_001139|2025-01-12 00:00:00|1|Delivered|2025-01-12 00:00:00
PO_CLOTH01_20250112_DC_01_IBT_001140|2025-01-12 00:00:00|1|Delivered|2025-01-12 00:00:00
PO_CLOTH01_20250112_DC_01_IBT_001141|2025-01-12 00:00:00|1|Delivered|2025-01-12 00:00:00
PO_CLOTH01_20250112_DC_01_IBT_001142|2025-01-12 00:00:00|1|Delivered|2025-01-12 00:00:00
PO_CLOTH01_20250112_DC_01_IBT_001143|2025-01-12 00:00:00|1|Delivered|2025-01-12 00:00:00
PO_CLOTH01_20250113_DC_01_IBT_001144|2025-01-13 00:00:00|1|Delivered|2025-01-13 00:00:00
PO_CLOTH01_20250113_DC_01_IBT_001145|2025-01-13 00:00:00|1|Delivered|2025-01-13 00:00:00
PO_CLOTH01_20250113_DC_01_IBT_001146|2025-01-13 00:00:00|1|Delivered|2025-01-13 00:00:00
PO_CLOTH01_20250113_DC_01_IBT_001147|2025-01-13 00:00:00|1|Delivered|2025-01-13 00:00:00
PO_CLOTH01_20250113_DC_01_IBT_001148|2025-01-13 00:00:00|1|Delivered|2025-01-13 00:00:00
PO_CLOTH01_20250113_DC_01_001149|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001150|2025-01-13 00:00:00|0|Placed|2025-01-20 00:00:00
PO_CLOTH01_20250113_DC_01_001151|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001152|2025-01-13 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250113_DC_01_001153|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001154|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001155|2025-01-13 00:00:00|0|Placed|2025-01-22 00:00:00
PO_CLOTH01_20250113_DC_01_001156|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001157|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001158|2025-01-13 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250113_DC_01_001159|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001160|2025-01-13 00:00:00|0|Placed|2025-01-20 00:00:00
PO_CLOTH01_20250113_DC_01_001161|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001162|2025-01-13 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250113_DC_01_001163|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001164|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001165|2025-01-13 00:00:00|0|Placed|2025-01-22 00:00:00
PO_CLOTH01_20250113_DC_01_001166|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001167|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001168|2025-01-13 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250113_DC_01_001169|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001170|2025-01-13 00:00:00|0|Placed|2025-01-20 00:00:00
PO_CLOTH01_20250113_DC_01_001171|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001172|2025-01-13 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250113_DC_01_001173|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001174|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001175|2025-01-13 00:00:00|0|Placed|2025-01-22 00:00:00
PO_CLOTH01_20250113_DC_01_001176|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001177|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001178|2025-01-13 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250113_DC_01_001179|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001180|2025-01-13 00:00:00|0|Placed|2025-01-20 00:00:00
PO_CLOTH01_20250113_DC_01_001181|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001182|2025-01-13 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250113_DC_01_001183|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001184|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250113_DC_01_001185|2025-01-13 00:00:00|0|Placed|2025-01-22 00:00:00
PO_CLOTH01_20250113_DC_01_001186|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001187|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001188|2025-01-13 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250113_DC_01_001189|2025-01-13 00:00:00|0|Placed|2025-01-21 00:00:00
PO_CLOTH01_20250113_DC_01_001190|2025-01-13 00:00:00|0|Placed|2025-01-20 00:00:00
PO_CLOTH01_20250113_DC_01_001191|2025-01-13 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250113_DC_01_001192|2025-01-13 00:00:00|0|Placed|2025-01-24 00:00:00
PO_CLOTH01_20250113_DC_01_001193|2025-01-13 00:00:00|0|Placed|2025-01-23 00:00:00
PO_CLOTH01_20250114_DC_01_IBT_001194|2025-01-14 00:00:00|1|Delivered|2025-01-14 00:00:00
PO_CLOTH01_20250114_DC_01_IBT_001195|2025-01-14 00:00:00|1|Delivered|2025-01-14 00:00:00
PO_CLOTH01_20250114_DC_01_IBT_001196|2025-01-14 00:00:00|1|Delivered|2025-01-14 00:00:00
PO_CLOTH01_20250114_DC_01_IBT_001197|2025-01-14 00:00:00|1|Delivered|2025-01-14 00:00:00
PO_CLOTH01_20250114_DC_01_IBT_001198|2025-01-14 00:00:00|1|Delivered|2025-01-14 00:00:00
PO_CLOTH01_20250115_DC_01_IBT_001199|2025-01-15 00:00:00|1|Delivered|2025-01-15 00:00:00
PO_CLOTH01_20250115_DC_01_IBT_001200|2025-01-15 00:00:00|1|Delivered|2025-01-15 00:00:00
PO_CLOTH01_20250115_DC_01_IBT_001201|2025-01-15 00:00:00|1|Delivered|2025-01-15 00:00:00
PO_CLOTH01_20250115_DC_01_IBT_001202|2025-01-15 00:00:00|1|Delivered|2025-01-15 00:00:00
PO_CLOTH01_20250115_DC_01_IBT_001203|2025-01-15 00:00:00|1|Delivered|2025-01-15 00:00:00
PO_CLOTH01_20250116_DC_01_IBT_001204|2025-01-16 00:00:00|1|Delivered|2025-01-16 00:00:00
PO_CLOTH01_20250116_DC_01_IBT_001205|2025-01-16 00:00:00|1|Delivered|2025-01-16 00:00:00
PO_CLOTH01_20250116_DC_01_IBT_001206|2025-01-16 00:00:00|1|Delivered|2025-01-16 00:00:00
PO_CLOTH01_20250116_DC_01_IBT_001207|2025-01-16 00:00:00|1|Delivered|2025-01-16 00:00:00
PO_CLOTH01_20250116_DC_01_IBT_001208|2025-01-16 00:00:00|1|Delivered|2025-01-16 00:00:00
PO_CLOTH01_20250117_DC_01_IBT_001209|2025-01-17 00:00:00|1|Delivered|2025-01-17 00:00:00
PO_CLOTH01_20250117_DC_01_IBT_001210|2025-01-17 00:00:00|1|Delivered|2025-01-17 00:00:00
PO_CLOTH01_20250117_DC_01_IBT_001211|2025-01-17 00:00:00|1|Delivered|2025-01-17 00:00:00
PO_CLOTH01_20250117_DC_01_IBT_001212|2025-01-17 00:00:00|1|Delivered|2025-01-17 00:00:00
PO_CLOTH01_20250117_DC_01_IBT_001213|2025-01-17 00:00:00|1|Delivered|2025-01-17 00:00:00
PO_CLOTH01_20250118_DC_01_IBT_001214|2025-01-18 00:00:00|1|Delivered|2025-01-18 00:00:00
PO_CLOTH01_20250118_DC_01_IBT_001215|2025-01-18 00:00:00|1|Delivered|2025-01-18 00:00:00
PO_CLOTH01_20250118_DC_01_IBT_001216|2025-01-18 00:00:00|1|Delivered|2025-01-18 00:00:00
PO_CLOTH01_20250118_DC_01_IBT_001217|2025-01-18 00:00:00|1|Delivered|2025-01-18 00:00:00
PO_CLOTH01_20250118_DC_01_IBT_001218|2025-01-18 00:00:00|1|Delivered|2025-01-18 00:00:00
PO_CLOTH01_20250119_DC_01_IBT_001219|2025-01-19 00:00:00|1|Delivered|2025-01-19 00:00:00
PO_CLOTH01_20250119_DC_01_IBT_001220|2025-01-19 00:00:00|1|Delivered|2025-01-19 00:00:00
PO_CLOTH01_20250119_DC_01_IBT_001221|2025-01-19 00:00:00|1|Delivered|2025-01-19 00:00:00
PO_CLOTH01_20250119_DC_01_IBT_001222|2025-01-19 00:00:00|1|Delivered|2025-01-19 00:00:00
PO_CLOTH01_20250119_DC_01_IBT_001223|2025-01-19 00:00:00|1|Delivered|2025-01-19 00:00:00
PO_CLOTH01_20250120_DC_01_IBT_001224|2025-01-20 00:00:00|1|Delivered|2025-01-20 00:00:00
PO_CLOTH01_20250120_DC_01_IBT_001225|2025-01-20 00:00:00|1|Delivered|2025-01-20 00:00:00
PO_CLOTH01_20250120_DC_01_IBT_001226|2025-01-20 00:00:00|1|Delivered|2025-01-20 00:00:00
PO_CLOTH01_20250120_DC_01_IBT_001227|2025-01-20 00:00:00|1|Delivered|2025-01-20 00:00:00
PO_CLOTH01_20250120_DC_01_IBT_001228|2025-01-20 00:00:00|1|Delivered|2025-01-20 00:00:00
PO_CLOTH01_20250120_DC_01_001229|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001230|2025-01-20 00:00:00|0|Placed|2025-01-27 00:00:00
PO_CLOTH01_20250120_DC_01_001231|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001232|2025-01-20 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250120_DC_01_001233|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001234|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001235|2025-01-20 00:00:00|0|Placed|2025-01-29 00:00:00
PO_CLOTH01_20250120_DC_01_001236|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001237|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001238|2025-01-20 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250120_DC_01_001239|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001240|2025-01-20 00:00:00|0|Placed|2025-01-27 00:00:00
PO_CLOTH01_20250120_DC_01_001241|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001242|2025-01-20 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250120_DC_01_001243|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001244|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001245|2025-01-20 00:00:00|0|Placed|2025-01-29 00:00:00
PO_CLOTH01_20250120_DC_01_001246|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001247|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001248|2025-01-20 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250120_DC_01_001249|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001250|2025-01-20 00:00:00|0|Placed|2025-01-27 00:00:00
PO_CLOTH01_20250120_DC_01_001251|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001252|2025-01-20 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250120_DC_01_001253|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001254|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001255|2025-01-20 00:00:00|0|Placed|2025-01-29 00:00:00
PO_CLOTH01_20250120_DC_01_001256|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001257|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001258|2025-01-20 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250120_DC_01_001259|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001260|2025-01-20 00:00:00|0|Placed|2025-01-27 00:00:00
PO_CLOTH01_20250120_DC_01_001261|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001262|2025-01-20 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250120_DC_01_001263|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001264|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250120_DC_01_001265|2025-01-20 00:00:00|0|Placed|2025-01-29 00:00:00
PO_CLOTH01_20250120_DC_01_001266|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001267|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001268|2025-01-20 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250120_DC_01_001269|2025-01-20 00:00:00|0|Placed|2025-01-28 00:00:00
PO_CLOTH01_20250120_DC_01_001270|2025-01-20 00:00:00|0|Placed|2025-01-27 00:00:00
PO_CLOTH01_20250120_DC_01_001271|2025-01-20 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250120_DC_01_001272|2025-01-20 00:00:00|0|Placed|2025-01-31 00:00:00
PO_CLOTH01_20250120_DC_01_001273|2025-01-20 00:00:00|0|Placed|2025-01-30 00:00:00
PO_CLOTH01_20250121_DC_01_IBT_001274|2025-01-21 00:00:00|1|Delivered|2025-01-21 00:00:00
PO_CLOTH01_20250121_DC_01_IBT_001275|2025-01-21 00:00:00|1|Delivered|2025-01-21 00:00:00
PO_CLOTH01_20250121_DC_01_IBT_001276|2025-01-21 00:00:00|1|Delivered|2025-01-21 00:00:00
PO_CLOTH01_20250121_DC_01_IBT_001277|2025-01-21 00:00:00|1|Delivered|2025-01-21 00:00:00
PO_CLOTH01_20250121_DC_01_IBT_001278|2025-01-21 00:00:00|1|Delivered|2025-01-21 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_001279|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_001280|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_001281|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_001282|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_001283|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_001284|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_001285|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_001286|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_001287|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_001288|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_001289|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_001290|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_001291|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_001292|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_001293|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_001294|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_001295|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_001296|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_001297|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_001298|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250126_DC_01_IBT_001299|2025-01-26 00:00:00|1|Delivered|2025-01-26 00:00:00
PO_CLOTH01_20250126_DC_01_IBT_001300|2025-01-26 00:00:00|1|Delivered|2025-01-26 00:00:00
